# state, county, place, combined rate (%)
MT,,Daniels,0.0
MT,,Dawson,0.0
MT,,Fallon,0.0
MT,,Fergus,0.0
MT,,Flathead,0.0
MT,,Gallatin,0.0
MT,,Garfield,0.0
MT,,Golden Valley,0.0
MT,,Granite,0.0
MT,,Great Falls,0.0
MT,,Hamilton,0.0
MT,,Helena,0.0
MT,,Hill,0.0
MT,,Jefferson,0.0
MT,,Judith Basin,0.0
MT,,Kalispell,0.0
MT,,Lake,0.0
MT,,Lewis And Clark,0.0
MT,,Liberty,0.0
MT,,Lincoln,0.0
MT,,Madison,0.0
MT,,Mccone,0.0
MT,,Meagher,0.0
MT,,Mineral,0.0
MT,,Missoula,0.0
MT,,Musselshell,0.0
MT,,Park,0.0
MT,,Phillips,0.0
MT,,Pondera,0.0
MT,,Powder River,0.0
MT,,Powell,0.0
MT,,Prairie,0.0
MT,,Ravalli,0.0
MT,,Richland,0.0
MT,,Roosevelt,0.0
MT,,Rosebud,0.0
MT,,Sanders,0.0
MT,,Sheridan,0.0
MT,,Stillwater,0.0
MT,,Sweet Grass,0.0
MT,,Teton,0.0
MT,,Three Forks,0.0
MT,,Toole,0.0
MT,,Treasure,0.0
MT,,Valley,0.0
MT,,Walkerville,0.0
MT,,Wheatland,0.0
MT,,Wibaux,0.0
MT,,Yellowstone,0.0
NC,,Aberdeen,7.0
NC,,Ahoskie,7.0
NC,,Alamance,6.75
NC,,Albemarle,7.0
NC,,Alexander,7.0
NC,,Alleghany,7.0
NC,,Alliance,6.75
NC,,Angier,7.25
NC,,Anson,7.0
NC,,Ansonville,7.0
NC,,Apex,7.25
NC,,Arapahoe,6.75
NC,,Archdale,7.0
NC,,Archer Lodge,6.75
NC,,Ashe,7.0
NC,,Asheboro,7.0
NC,,Asheville,7.0
NC,,Atkinson,6.75
NC,,Atlantic,6.75
NC,,Aurora,6.75
NC,,Autryville,7.0
NC,,Averasboro,7.0
NC,,Avery,6.75
NC,,Avon,6.75
NC,,Ayden,7.0
NC,,Badin,7.0
NC,,Bailey,6.75
NC,,Bakersville  Nc,6.75
NC,,Banner Elk,6.75
NC,,Bath,6.75
NC,,Bear Grass,7.0
NC,,Beaufort,6.75
NC,,Beech Mountain,6.75
NC,,Belmont,7.0
NC,,Benson,6.75
NC,,Bermuda Run,6.75
NC,,Bertie,7.0
NC,,Bessemer City,7.0
NC,,Bethania,7.0
NC,,Bethel,7.0
NC,,Beulaville,7.0
NC,,Biscoe,7.0
NC,,Black Creek,6.75
NC,,Bladen,6.75
NC,,Blowing Rock,6.75
NC,,Boardman,6.75
NC,,Boiling Springs,6.75
NC,,Bolton,6.75
NC,,Boone,6.75
NC,,Boonville,6.75
NC,,Bostic,7.0
NC,,Brevard,6.75
NC,,Bridgeton,6.75
NC,,Broadway,7.0
NC,,Brookford,7.0
NC,,Brunswick,6.75
NC,,Buncombe,7.0
NC,,Bunn,6.75
NC,,Burgaw,6.75
NC,,Burke,6.75
NC,,Burlington,6.75
NC,,Butner,6.75
NC,,Buxton,6.75
NC,,Cajah's Mountain,6.75
NC,,Caldwell,6.75
NC,,Calypso,7.0
NC,,Camden,6.75
NC,,Cameron,7.0
NC,,Canton,7.0
NC,,Carolina Beach,7.0
NC,,Carteret,6.75
NC,,Carthage,7.0
NC,,Cary,7.25
NC,,Castalia,6.75
NC,,Caswell,6.75
NC,,Catawba,7.0
NC,,Cerro Gordo,6.75
NC,,Chadbourn,6.75
NC,,Chapel Hill,7.5
NC,,Charlotte,8.25
NC,,Chatham,7.0
NC,,Cherokee,7.0
NC,,Cherokee,16.0
NC,,Cherryville,7.0
NC,,Chimney Rock,7.0
NC,,China Grove,7.0
NC,,Chowan,6.75
NC,,Clarkton,6.75
NC,,Clay,7.0
NC,,Clayton,6.75
NC,,Clemmons,7.0
NC,,Cleveland,7.0
NC,,Clinton,7.0
NC,,Clyde,7.0
NC,,Coats,7.0
NC,,Colington,6.75
NC,,Columbia,6.75
NC,,Columbus,6.75
NC,,Como,7.0
NC,,Concord,7.0
NC,,Conetoe,7.0
NC,,Conover,7.0
NC,,Conway,6.75
NC,,Cooleemee,6.75
NC,,Cove City,6.75
NC,,Cramerton,7.0
NC,,Craven,6.75
NC,,Creswell,7.0
NC,,Crossnore,6.75
NC,,Cumberland Co Outside Fort Bragg And Pope Afb Sp,7.0
NC,,Dallas,7.0
NC,,Danbury,6.75
NC,,Dare,6.75
NC,,Davidson,7.0
NC,,Davidson,8.25
NC,,Denton,7.0
NC,,Dillsboro,7.0
NC,,Dobbins Heights,6.75
NC,,Drexel,6.75
NC,,Dublin,6.75
NC,,Dunn,7.0
NC,,Duplin,7.0
NC,,Durham,7.5
NC,,Durham Co Tr,7.5
NC,,Earl,6.75
NC,,East Bend,6.75
NC,,East Lake,6.75
NC,,East Spencer,7.0
NC,,Eden,7.0
NC,,Edenton,6.75
NC,,Edgecombe,7.0
NC,,Elizabeth City,6.75
NC,,Elizabeth City,7.0
NC,,Ellenboro,7.0
NC,,Emerald Isle,6.75
NC,,Enfield,7.0
NC,,Engelhard,6.75
NC,,Eureka,6.75
NC,,Everetts,7.0
NC,,Fair Bluff,6.75
NC,,Fairmont,7.0
NC,,Fairview,6.75
NC,,Faith,7.0
NC,,Falcon,7.0
NC,,Falkland,7.0
NC,,Fallston,6.75
NC,,Fayetteville,7.0
NC,,Flat Rock,6.75
NC,,Fletcher,6.75
NC,,Fontana Dam,7.0
NC,,Forest Hills,7.0
NC,,Forsyth,7.0
NC,,Fountain,7.0
NC,,Foxfire,7.0
NC,,Franklin,6.75
NC,,Franklinton,6.75
NC,,Franklinville,7.0
NC,,Frisco,6.75
NC,,Fuquay-Varina,7.25
NC,,Garland,7.0
NC,,Garner,7.25
NC,,Garysburg,6.75
NC,,Gaston,7.0
NC,,Gastonia,7.0
NC,,Gates,6.75
NC,,Gatesville,6.75
NC,,Gibson,6.75
NC,,Glen Alpine,6.75
NC,,Goldsboro,6.75
NC,,Goldston,7.0
NC,,Graham,7.0
NC,,Graham,16.0
NC,,Grandfather,6.75
NC,,Granite Quarry,7.0
NC,,Granville,6.75
NC,,Greene,7.0
NC,,Greenevers,7.0
NC,,Greensboro,6.75
NC,,Greenville,7.0
NC,,Grifton,7.0
NC,,Grimesland,7.0
NC,,Guilford,6.75
NC,,Halifax,7.0
NC,,Hamilton,7.0
NC,,Harmony,6.75
NC,,Harnett,7.0
NC,,Harrells,7.0
NC,,Harrellsville,7.0
NC,,Hassell,7.0
NC,,Hatteras,6.75
NC,,Havelock,6.75
NC,,Hayesville,7.0
NC,,Haywood,7.0
NC,,Henderson,6.75
NC,,Hendersonville,6.75
NC,,Hertford,6.75
NC,,Hertford,7.0
NC,,Hickory,7.0
NC,,High Point,6.75
NC,,High Point,7.0
NC,,Highlands,7.0
NC,,Hildebran,6.75
NC,,Hobgood,7.0
NC,,Holly Ridge,7.0
NC,,Hookerton,7.0
NC,,Hope Mills,7.0
NC,,Hot Springs,7.0
NC,,Huntersville,8.25
NC,,Indian Beach,6.75
NC,,Iredell,6.75
NC,,Jackson,6.75
NC,,Jackson,7.0
NC,,Jacksonville,7.0
NC,,Jamesville,7.0
NC,,Jefferson,7.0
NC,,Jones,7.0
NC,,Kannapolis,7.0
NC,,Kelford,7.0
NC,,Kenansville,7.0
NC,,Kenly,6.75
NC,,Kernersville,7.0
NC,,Kill Devil Hills,6.75
NC,,King,7.0
NC,,Kinston,6.75
NC,,Kittrell,6.75
NC,,Knightdale,7.25
NC,,Kure Beach,7.0
NC,,Lake Lure,7.0
NC,,Lake Waccamaw,6.75
NC,,Lansing,7.0
NC,,Lattimore,6.75
NC,,Laurinburg,6.75
NC,,Lee,7.0
NC,,Leggett,7.0
NC,,Leland,6.75
NC,,Lenoir,6.75
NC,,Lewiston Woodville,7.0
NC,,Lewisville,7.0
NC,,Lexington,7.0
NC,,Liberty,7.0
NC,,Lilesville,7.0
NC,,Lillington,7.0
NC,,Lincolnton,7.0
NC,,Linden,7.0
NC,,Littleton,7.0
NC,,Locust,7.0
NC,,Lowell,7.0
NC,,Lucama,6.75
NC,,Lumber Bridge,7.0
NC,,Lumberton,7.0
NC,,Macclesfield,7.0
NC,,Macon,6.75
NC,,Macon,15.75
NC,,Madison,7.0
NC,,Maggie Valley,7.0
NC,,Magnolia,7.0
NC,,Maiden,7.0
NC,,Mainland,6.75
NC,,Marietta,7.0
NC,,Marion,6.75
NC,,Mars Hill,7.0
NC,,Martin,7.0
NC,,Matthews,8.25
NC,,Maxton,7.0
NC,,Mayodan,7.0
NC,,Maysville,7.0
NC,,Mcadenville,7.0
NC,,Mcdowell,6.75
NC,,Mcfarlan,7.0
NC,,Mecklenburg County Nascar Hall Of Fame Tax,8.25
NC,,Micro,6.75
NC,,Middleburg,6.75
NC,,Middlesex,6.75
NC,,Midway,7.0
NC,,Mills River,6.75
NC,,Milton,6.75
NC,,Mineral Springs,6.75
NC,,Mint Hill,8.25
NC,,Misenheimer,7.0
NC,,Mitchell,6.75
NC,,Momeyer,6.75
NC,,Monroe,6.75
NC,,Montgomery,7.0
NC,,Montreat,7.0
NC,,Moore,7.0
NC,,Mooresville,6.75
NC,,Morehead City,6.75
NC,,Morganton,6.75
NC,,Mount Airy,7.0
NC,,Mount Gilead,7.0
NC,,Mount Holly,7.0
NC,,Mount Pleasant,7.0
NC,,Murfreesboro,7.0
NC,,New Bern,6.75
NC,,New Hanover,7.0
NC,,Newton,7.0
NC,,Newton Grove,7.0
NC,,Norlina,6.75
NC,,Norman,6.75
NC,,North Topsail Beach,7.0
NC,,North Wilkesboro,7.0
NC,,Northampton,6.75
NC,,Northwest,6.75
NC,,Norwood,7.0
NC,,Oak City,7.0
NC,,Oak Island,6.75
NC,,Oakboro,7.0
NC,,Ocean Isle Beach,6.75
NC,,Ocracoke,6.75
NC,,Onslow,7.0
NC,,Orange Co Tr,7.5
NC,,Oriental,6.75
NC,,Orrum,7.0
NC,,Outer Banks,6.75
NC,,Oxford,6.75
NC,,Pamlico,6.75
NC,,Parkton,7.0
NC,,Parmele,7.0
NC,,Pasquotank,7.0
NC,,Patterson Springs,6.75
NC,,Peachland,7.0
NC,,Pembroke,7.0
NC,,Pender,6.75
NC,,Perquimans,6.75
NC,,Pilot Mountain,7.0
NC,,Pine Knoll Shores,6.75
NC,,Pinebluff,7.0
NC,,Pinehurst,7.0
NC,,Pinetops,7.0
NC,,Pineville,8.25
NC,,Pitt,7.0
NC,,Pittsboro,7.0
NC,,Plymouth,7.0
NC,,Polkton,7.0
NC,,Polkville,6.75
NC,,Pollocksville,7.0
NC,,Ponzer,6.75
NC,,Pope Air Force Base Sp,7.0
NC,,Powellsville,7.0
NC,,Princeton,6.75
NC,,Proctorville,7.0
NC,,Raeford,6.75
NC,,Raleigh,7.25
NC,,Raleigh,7.5
NC,,Randolph,7.0
NC,,Raynham,7.0
NC,,Red Oak,6.75
NC,,Red Springs,7.0
NC,,Reidsville,7.0
NC,,Rennert,7.0
NC,,Richmond,6.75
NC,,Roanoke Island Mainland Unincorp,6.75
NC,,Robbins,7.0
NC,,Robersonville,7.0
NC,,Robeson,7.0
NC,,Rockingham,6.75
NC,,Rockingham,7.0
NC,,Rockwell,7.0
NC,,Rocky Mount,7.0
NC,,Rodanthe,6.75
NC,,Rolesville,7.25
NC,,Ronda,7.0
NC,,Roper,7.0
NC,,Roseboro,7.0
NC,,Rosman,6.75
NC,,Rowan,7.0
NC,,Roxboro,6.75
NC,,Roxobel,7.0
NC,,Rural Hall,7.0
NC,,Rutherford,7.0
NC,,Rutherford College,6.75
NC,,Saint Pauls,7.0
NC,,Salemburg,7.0
NC,,Salisbury,7.0
NC,,Saluda,6.75
NC,,Sampson,7.0
NC,,Sandyfield,6.75
NC,,Sanford,7.0
NC,,Saratoga,6.75
NC,,Scotland Neck,7.0
NC,,Seaboard,6.75
NC,,Seagrove,7.0
NC,,Sedalia,6.75
NC,,Severn,6.75
NC,,Shallotte,6.75
NC,,Sharpsburg,6.75
NC,,Shelby,6.75
NC,,Siler City,7.0
NC,,Simpson,7.0
NC,,Snow Hill,7.0
NC,,Southern Pines,7.0
NC,,Sparta,7.0
NC,,Speed,7.0
NC,,Spencer,7.0
NC,,Spindale,7.0
NC,,Spring Hope,6.75
NC,,Spring Lake,7.0
NC,,Spruce Pine,6.75
NC,,Staley,7.0
NC,,Stanley,7.0
NC,,Star,7.0
NC,,Statesville,6.75
NC,,Stedman,7.0
NC,,Stem,6.75
NC,,Stokes,6.75
NC,,Stokesdale,7.0
NC,,Stoneville,7.0
NC,,Stonewall,6.75
NC,,Stovall,6.75
NC,,Summerfield,6.75
NC,,Sunset Beach,6.75
NC,,Surf City,6.75
NC,,Surry,7.0
NC,,Swain,16.0
NC,,Swansboro,7.0
NC,,Swepsonville,6.75
NC,,Sylva,7.0
NC,,Tabor City,6.75
NC,,Tar Heel,6.75
NC,,Taylorsville,7.0
NC,,Taylortown,7.0
NC,,Teachey,7.0
NC,,Thomasville,7.0
NC,,Transylvania,6.75
NC,,Trenton,7.0
NC,,Trinity,7.0
NC,,Troy,7.0
NC,,Tryon,6.75
NC,,Turkey,7.0
NC,,Valdese,6.75
NC,,Vance,6.75
NC,,Vandemere,6.75
NC,,Varnamtown,6.75
NC,,Vass,7.0
NC,,Waco,6.75
NC,,Wade,7.0
NC,,Wagram,6.75
NC,,Wake,7.25
NC,,Wake Forest,7.25
NC,,Walkertown,7.0
NC,,Wallace,7.0
NC,,Wallburg,7.0
NC,,Walstonburg,7.0
NC,,Wanchese,6.75
NC,,Warren,6.75
NC,,Warrenton,6.75
NC,,Warsaw,7.0
NC,,Washington,7.0
NC,,Watauga,6.75
NC,,Waves,6.75
NC,,Waynesville,7.0
NC,,Weaverville,7.0
NC,,Webster,7.0
NC,,Weldon,7.0
NC,,Wentworth,7.0
NC,,Whitakers,7.0
NC,,White Lake,6.75
NC,,Whiteville,6.75
NC,,Wilkes,7.0
NC,,Wilkesboro,7.0
NC,,Wilmington,7.0
NC,,Wilmington Convention Center District,7.0
NC,,Wilson,6.75
NC,,Wilson's Mill,6.75
NC,,Winfall,6.75
NC,,Wingate,6.75
NC,,Winston-Salem,7.0
NC,,Winton,7.0
NC,,Woodfin,7.0
NC,,Wrightsville Beach,7.0
NC,,Yadkinville,6.75
NC,,Yancey,6.75
NC,,Yanceyville,6.75
ND,,Abercrombie,5.0
ND,,Adams,6.0
ND,,Alamo,6.0
ND,,Alexander,7.0
ND,,Alice,5.5
ND,,Almont,6.0
ND,,Amenia,5.5
ND,,Anamoose,6.0
ND,,Aneta,6.0
ND,,Argusville,5.5
ND,,Arthur,5.5
ND,,Ashley,7.0
ND,,Ayr,5.5
ND,,Barnes,5.0
ND,,Beach,7.0
ND,,Belfield,7.0
ND,,Benson,5.0
ND,,Berthold,6.5
ND,,Beulah,7.0
ND,,Billings,5.0
ND,,Binford,7.0
ND,,Bisbee,7.0
ND,,Bismarck,8.0
ND,,Bottineau,5.0
ND,,Bottineau,7.0
ND,,Bowman,5.0
ND,,Bowman,7.0
ND,,Buffalo,7.5
ND,,Burke,5.0
ND,,Burleigh Co,6.0
ND,,Burlington,7.0
ND,,Cando,7.0
ND,,Carpio,7.0
ND,,Carrington,7.0
ND,,Carson,6.0
ND,,Cass,5.5
ND,,Casselton,7.5
ND,,Cathay,5.0
ND,,Cavalier,5.0
ND,,Cavalier,7.0
ND,,Center,7.0
ND,,Colfax,7.0
ND,,Conway,6.0
ND,,Cooperstown,6.5
ND,,Crosby,8.0
ND,,Des Lacs,5.5
ND,,Devils Lake,7.5
ND,,Dickey,5.0
ND,,Dickinson,6.5
ND,,Divide,5.0
ND,,Douglas,5.5
ND,,Drake,7.0
ND,,Drayton,8.5
ND,,Dunn,5.0
ND,,Dunseith,7.0
ND,,Eddy,5.0
ND,,Edgeley,8.0
ND,,Edinburg,7.0
ND,,Elgin,6.0
ND,,Ellendale,7.0
ND,,Emmons,5.0
ND,,Enderlin,8.0
ND,,Epping,6.0
ND,,Fairdale,6.0
ND,,Fairmount,7.0
ND,,Fargo,7.75
ND,,Fessenden,7.0
ND,,Finley,8.0
ND,,Flasher,6.0
ND,,Fordville,6.0
ND,,Forman,7.5
ND,,Fort Ransom,7.0
ND,,Foster,5.0
ND,,Fredonia,7.0
ND,,Gackle,6.0
ND,,Gardner,5.5
ND,,Garrison,7.0
ND,,Glen Ullin,7.0
ND,,Glenburn,7.0
ND,,Golden Valley,5.0
ND,,Grafton,8.75
ND,,Grand Forks,5.0
ND,,Grand Forks,7.25
ND,,Grandin,5.5
ND,,Grant,5.0
ND,,Granville,7.0
ND,,Grenora,7.0
ND,,Griggs,5.0
ND,,Gwinner,7.0
ND,,Halliday,6.0
ND,,Hankinson,8.0
ND,,Hannaford,6.0
ND,,Harvey,7.0
ND,,Harwood,7.5
ND,,Hatton,7.5
ND,,Hazelton,7.0
ND,,Hazen,6.5
ND,,Hebron,6.0
ND,,Hettinger,6.5
ND,,Hillsboro,8.0
ND,,Hoople,7.0
ND,,Hope,8.0
ND,,Horace,7.5
ND,,Hunter,6.5
ND,,Jamestown,7.5
ND,,Kenmare,7.5
ND,,Kidder,5.0
ND,,Killdeer,7.0
ND,,Kindred,7.5
ND,,Kulm,7.0
ND,,Lakota,6.0
ND,,Lamoure,5.0
ND,,Lamoure,8.0
ND,,Landa,6.0
ND,,Langdon,8.0
ND,,Lankin,6.0
ND,,Larimore,7.0
ND,,Leeds,8.0
ND,,Leonard,7.5
ND,,Lidgerwood,8.0
ND,,Lignite,7.0
ND,,Linton,7.0
ND,,Lisbon,7.5
ND,,Logan,5.0
ND,,Luverne,6.0
ND,,Maddock,7.0
ND,,Makoti,5.5
ND,,Mandan,8.25
ND,,Mapleton,7.5
ND,,Max,7.5
ND,,Mayville,7.0
ND,,Mcclusky,7.0
ND,,Mchenry,5.0
ND,,Mcintosh,5.0
ND,,Mckenzie,5.0
ND,,Mclean,5.0
ND,,Mcville,7.0
ND,,Medina,6.0
ND,,Medora,7.5
ND,,Mercer,5.0
ND,,Michigan,7.0
ND,,Milnor,7.5
ND,,Minnewaukan,7.0
ND,,Minot,7.5
ND,,Minto,7.0
ND,,Mohall,7.0
ND,,Morton Co,6.0
ND,,Mott,7.5
ND,,Mountrail,5.0
ND,,Munich,6.0
ND,,Napoleon,7.0
ND,,Neche,7.0
ND,,Nelson,5.0
ND,,New England,7.5
ND,,New Leipzig,7.0
ND,,New Rockford,7.5
ND,,New Salem,8.0
ND,,New Town,7.0
ND,,Northwood,8.0
ND,,Oakes,7.0
ND,,Page,7.5
ND,,Park River,8.5
ND,,Pembina,5.0
ND,,Pembina,7.5
ND,,Pierce,5.0
ND,,Pisek,6.0
ND,,Portland,7.0
ND,,Powers Lake,6.0
ND,,Ramsey,5.0
ND,,Ransom,5.0
ND,,Ray,8.0
ND,,Reeder,6.0
ND,,Regan,6.0
ND,,Regent,7.5
ND,,Richardton,7.5
ND,,Richland,5.0
ND,,Riverdale,5.0
ND,,Rolette,5.0
ND,,Rolette,7.0
ND,,Rolla,8.0
ND,,Rugby,7.0
ND,,Ryder,5.5
ND,,Saint John,6.0
ND,,Sargent,5.0
ND,,Sawyer,5.5
ND,,Scranton,7.0
ND,,Selfridge,5.25
ND,,Sharon,6.0
ND,,Sheridan,5.0
ND,,Sherwood,7.0
ND,,South Heart,7.0
ND,,Standing Rock Reservation,5.25
ND,,Stanley,6.5
ND,,Stark,5.0
ND,,Steele,6.0
ND,,Steele,7.5
ND,,Strasburg,7.0
ND,,Streeter,6.0
ND,,Stutsman,5.0
ND,,Surrey,8.5
ND,,Thompson,7.0
ND,,Tioga,8.5
ND,,Tower City,7.5
ND,,Towner,5.0
ND,,Towner,7.0
ND,,Traill,5.0
ND,,Turtle Lake,8.0
ND,,Underwood,7.0
ND,,Valley City,7.5
ND,,Velva,7.0
ND,,Wahpeton,8.0
ND,,Walhalla,7.0
ND,,Walsh,6.0
ND,,Ward Co,5.5
ND,,Washburn,7.0
ND,,Watford City,6.5
ND,,West Fargo,8.0
ND,,Westhope,7.0
ND,,Wildrose,6.0
ND,,Williams,6.0
ND,,Williston,8.0
ND,,Wilton,8.0
ND,,Wimbledon,7.0
ND,,Wishek,7.0
ND,,Woodworth,6.0
ND,,Wyndmere,8.0
NE,,77th & Dodge Enhanced Employment Area,7.0
NE,,Adams,5.5
NE,,Adams,6.5
NE,,Ainsworth,7.0
NE,,Albion,7.0
NE,,Alliance Heartland Flats Enhanced Employment Area,7.0
NE,,Alma,7.5
NE,,Ansley,6.5
NE,,Antelope,5.5
NE,,Arapahoe,7.0
NE,,Arcadia,6.5
NE,,Arlington,7.0
NE,,Arnold,6.5
NE,,Arthur,5.5
NE,,Ashland,7.0
NE,,Atkinson,7.0
NE,,Atlanta,5.5
NE,,Auburn,6.5
NE,,Aurora,5.5
NE,,Bancroft,7.0
NE,,Banner,5.5
NE,,Barneston,5.5
NE,,Bassett,7.0
NE,,Battle Creek,7.0
NE,,Bayard,6.5
NE,,Beatrice,7.5
NE,,Beaver City,6.5
NE,,Beaver Crossing,6.5
NE,,Beemer,7.0
NE,,Bellevue,7.0
NE,,Bellwood,7.0
NE,,Benedict,7.0
NE,,Benkelman,7.0
NE,,Bennet,6.5
NE,,Bennington,7.0
NE,,Bertrand,7.0
NE,,Big Springs,6.5
NE,,Blaine,5.5
NE,,Blair,7.0
NE,,Bloomfield,6.5
NE,,Blue Hill,7.0
NE,,Boone,5.5
NE,,Box Butte,5.5
NE,,Boyd,5.5
NE,,Brainard,6.5
NE,,Bridgeport,6.5
NE,,Broken Bow,7.0
NE,,Brown,5.5
NE,,Brownville,6.5
NE,,Bruning,7.0
NE,,Buffalo,5.5
NE,,Burt,5.5
NE,,Burwell,7.0
NE,,Butler,5.5
NE,,Byron,6.5
NE,,Cairo,6.5
NE,,Callaway,6.5
NE,,Cambridge,7.5
NE,,Cass,5.5
NE,,Cedar,5.5
NE,,Cedar Rapids,6.5
NE,,Central City,7.0
NE,,Ceresco,7.0
NE,,Chadron,7.5
NE,,Chambers,6.5
NE,,Chappell,7.5
NE,,Chase,5.5
NE,,Cherry,5.5
NE,,Chester,6.5
NE,,Cheyenne,5.5
NE,,City Of Kearney Enhanced Employment Area 2,7.0
NE,,Clarks,7.0
NE,,Clarkson,7.0
NE,,Clay,5.5
NE,,Clay Center,7.0
NE,,Clearwater,7.0
NE,,Coleridge,6.5
NE,,Colfax,5.5
NE,,Columbus,7.0
NE,,Cordova,6.5
NE,,Cortland,6.5
NE,,Cozad,7.0
NE,,Crawford,7.0
NE,,Creighton,6.5
NE,,Crete,7.5
NE,,Crofton,7.0
NE,,Curtis,7.0
NE,,Custer,5.5
NE,,Dakota,6.0
NE,,Dannebrog,6.5
NE,,David City,7.5
NE,,Dawes,5.5
NE,,Dawson,5.5
NE,,Daykin,6.5
NE,,De Witt,6.5
NE,,Decatur,7.5
NE,,Deshler,6.5
NE,,Deuel,5.5
NE,,Deweese,6.5
NE,,Diller,6.5
NE,,District 177 North Platte Enhanced Employment Area,7.5
NE,,Dixon,5.5
NE,,Dodge,5.5
NE,,Dodge,7.0
NE,,Doniphan,6.5
NE,,Dorchester,7.0
NE,,Douglas,5.5
NE,,Douglas,7.0
NE,,Duncan,7.0
NE,,Dundy,5.5
NE,,Eagle,6.5
NE,,Edgar,7.0
NE,,Edison,6.5
NE,,Elgin,6.5
NE,,Elm Creek,7.0
NE,,Elmwood,7.0
NE,,Elwood,6.5
NE,,Emerson,7.5
NE,,Eustis,7.0
NE,,Ewing,7.0
NE,,Exeter,7.0
NE,,Fairbury,7.5
NE,,Fairfield,7.0
NE,,Falls City,7.5
NE,,Farnam,6.5
NE,,Filley,6.5
NE,,Fillmore,5.5
NE,,Fordyce,6.5
NE,,Fort Calhoun,7.0
NE,,Franklin,5.5
NE,,Franklin,6.5
NE,,Fremont,7.0
NE,,Fremont Enhanced Employment Area,7.0
NE,,Friend Enhanced Employment Area,7.5
NE,,Frontier,5.5
NE,,Fullerton,7.5
NE,,Furnas,5.5
NE,,Gage,5.5
NE,,Gage,6.0
NE,,Garden,5.5
NE,,Garfield,5.5
NE,,Geneva,7.5
NE,,Genoa,7.5
NE,,Gering,7.5
NE,,Gibbon,7.0
NE,,Gilead,5.5
NE,,Gld - La Belle Vue Good Life District,7.0
NE,,Gld - Operation Grand Island Goodlife,7.5
NE,,Gordon,7.0
NE,,Gosper,5.5
NE,,Gothenburg Enhanced Employment Act Area,7.0
NE,,Grafton,7.0
NE,,Grand Island,7.5
NE,,Grant,6.5
NE,,Greeley,5.5
NE,,Greeley,7.0
NE,,Greenwood,6.5
NE,,Gresham,7.0
NE,,Gretna,7.5
NE,,Guide Rock,7.0
NE,,Hadar,5.5
NE,,Hall,5.5
NE,,Hallam,6.5
NE,,Halsey,6.0
NE,,Hamilton,5.5
NE,,Harlan,5.5
NE,,Harrison,7.0
NE,,Hartington,7.0
NE,,Harvard,6.5
NE,,Hastings,7.0
NE,,Hay Springs,6.5
NE,,Hayes,5.5
NE,,Hebron,7.0
NE,,Hemingford,7.0
NE,,Henderson,7.0
NE,,Hickman,7.0
NE,,Hildreth,6.5
NE,,Hitchcock,5.5
NE,,Holdrege,7.0
NE,,Holt,5.5
NE,,Homer,6.0
NE,,Hooker,5.5
NE,,Hooper,6.5
NE,,Hotel Deco Enhanced Employment Area,7.0
NE,,Howard,5.5
NE,,Howells,7.0
NE,,Hubbard,7.0
NE,,Hubbell,6.5
NE,,Humboldt,7.0
NE,,Humphrey,7.5
NE,,Hyannis,6.5
NE,,Imperial,6.5
NE,,Jackson,7.0
NE,,Jansen,6.5
NE,,Jefferson,5.5
NE,,Kearney,5.5
NE,,Kearney,7.0
NE,,Kenesaw,7.0
NE,,Keya Paha,5.5
NE,,Kimball,5.5
NE,,Kimball,6.5
NE,,Knox,5.5
NE,,La Vista,7.5
NE,,La Vista Enhanced Employment Area,7.5
NE,,Lancaster,5.5
NE,,Laurel,6.5
NE,,Lawrence,6.5
NE,,Leigh,7.0
NE,,Lewellen,6.5
NE,,Lexington Enhanced Employment Area,7.0
NE,,Lincoln,5.5
NE,,Lincoln,7.25
NE,,Lindsay,7.0
NE,,Linwood,6.5
NE,,Loomis,6.5
NE,,Lorton,5.5
NE,,Louisville,7.0
NE,,Loup City,7.5
NE,,Lyons,7.5
NE,,Madison,7.0
NE,,Malcolm,6.5
NE,,Manley,6.0
NE,,Marquette,7.0
NE,,Maskell,5.5
NE,,Maywood,7.0
NE,,Mc Cool Junction,7.0
NE,,Mccook,7.5
NE,,Meadow Grove,7.0
NE,,Merrick,5.5
NE,,Milford,6.5
NE,,Milligan,7.0
NE,,Minatare,6.5
NE,,Minden,7.5
NE,,Mitchell,7.0
NE,,Monroe,7.0
NE,,Morrill,5.5
NE,,Morrill,6.5
NE,,Mullen,7.5
NE,,Murray,6.5
NE,,Nebraska City,7.0
NE,,Nehawka,6.5
NE,,Neligh,6.5
NE,,Nelson,7.0
NE,,Nemaha,5.5
NE,,Newman Grove,7.0
NE,,Niobrara,6.5
NE,,Norfolk,7.5
NE,,North Bend,7.0
NE,,North Platte,7.5
NE,,Nuckolls,5.5
NE,,Oakland,7.0
NE,,Oconto,6.5
NE,,Odell,6.5
NE,,Ogallala,7.0
NE,,Omaha,7.0
NE,,Omaha Blackstone Dist,7.0
NE,,Oneill,7.0
NE,,Orchard,7.0
NE,,Ord,7.0
NE,,Osceola,7.0
NE,,Oshkosh,7.5
NE,,Osmond,7.0
NE,,Otoe,5.5
NE,,Oxford,7.0
NE,,Palmer,7.0
NE,,Palmyra,6.5
NE,,Papillion,7.5
NE,,Pawnee,5.5
NE,,Pawnee City,7.5
NE,,Paxton,7.5
NE,,Pender,7.0
NE,,Perkins,5.5
NE,,Peru,6.5
